"accepted","author","kingdom","name","rank","base_url","IPNI_ID","search_name"
1,"(L.f.) Raf.","Plantae","Hygrophila balsamica","Species","/taxon/urn:lsid:ipni.org:","49648-1","Hygrophila balsamica"
1,"J.S.Law ex Wight","Plantae","Cyathocline lutea","Species","/taxon/urn:lsid:ipni.org:","200837-1","Cyathocline lutea"
1,"Hook.f.","Plantae","Eriocaulon duthiei","Species","/taxon/urn:lsid:ipni.org:","335254-1","Eriocaulon duthiei"
1,"(Ramam. & J.Joseph) A.S.Rao & Hajra","Plantae","Polypleurum filifolium","Species","/taxon/urn:lsid:ipni.org:","909593-1","Polypleurum filifolium"
1,"(N.P.Balakr. & Subr.) Karthik. & Moorthy","Plantae","Hygrophila madurensis","Species","/taxon/urn:lsid:ipni.org:","77108332-1","Hygrophila madurensis"
1,"Govind.","Plantae","Eleocharis swamyi","Species","/taxon/urn:lsid:ipni.org:","905990-1","Eleocharis swamyi"
1,"(L.) Britton","Plantae","Rhynchospora corymbosa","Species","/taxon/urn:lsid:ipni.org:","220271-2","Rhynchospora corymbosa"
1,"Roth","Plantae","Commelina subulata","Species","/taxon/urn:lsid:ipni.org:","172372-1","Commelina subulata"
1,"Govind.","Plantae","Fimbristylis crystallina","Species","/taxon/urn:lsid:ipni.org:","307827-1","Fimbristylis crystallina"
1,"(Wight) Kammathy","Plantae","Murdannia lanceolata","Species","/taxon/urn:lsid:ipni.org:","912842-1","Murdannia lanceolata"
1,"(Gardner) Engl.","Plantae","Zeylanidium olivaceum","Species","/taxon/urn:lsid:ipni.org:","688649-1","Zeylanidium olivaceum"
1,"Kunth","Plantae","Fimbristylis consanguinea","Species","/taxon/urn:lsid:ipni.org:","307817-1","Fimbristylis consanguinea"
1,"(Thunb.) Trin.","Plantae","Eragrostis japonica","Species","/taxon/urn:lsid:ipni.org:","401189-1","Eragrostis japonica"
1,"Govind.","Plantae","Fimbristylis dauciformis","Species","/taxon/urn:lsid:ipni.org:","307842-1","Fimbristylis dauciformis"
1,"(Roxb.) Haines","Plantae","Lindernia parviflora","Species","/taxon/urn:lsid:ipni.org:","805205-1","Lindernia parviflora"
1,"(Rottb.) Roem. & Schult.","Plantae","Eleocharis spiralis","Species","/taxon/urn:lsid:ipni.org:","30271617-2","Eleocharis spiralis"
1,"(Nees ex Steud.) Thwaites","Plantae","Coelachne perpusilla","Species","/taxon/urn:lsid:ipni.org:","396460-1","Coelachne perpusilla"
1,"(Retz.) Link","Plantae","Fimbristylis complanata","Species","/taxon/urn:lsid:ipni.org:","1111946-2","Fimbristylis complanata"
1,"(L.) Fassett","Plantae","Scleria terrestris","Species","/taxon/urn:lsid:ipni.org:","315085-1","Scleria terrestris"
1,"Hook.f.","Plantae","Eriocaulon minutum","Species","/taxon/urn:lsid:ipni.org:","335501-1","Eriocaulon minutum"
1,"Philcox","Plantae","Limnophila glandulifera","Species","/taxon/urn:lsid:ipni.org:","804318-1","Limnophila glandulifera"
1,"(Ard.) Lam.","Plantae","Ammannia verticillata","Species","/taxon/urn:lsid:ipni.org:","552800-1","Ammannia verticillata"
1,"C.B.Clarke","Plantae","Fimbristylis alboviridis","Species","/taxon/urn:lsid:ipni.org:","307674-1","Fimbristylis alboviridis"
1,"A.Chev. & Roehr.","Plantae","Oryza brachyantha","Species","/taxon/urn:lsid:ipni.org:","410046-1","Oryza brachyantha"
1,"Link","Plantae","Echinochloa frumentacea","Species","/taxon/urn:lsid:ipni.org:","30158481-2","Echinochloa frumentacea"
1,"R.S.Rao","Plantae","Cyanotis arcotensis","Species","/taxon/urn:lsid:ipni.org:","172446-1","Cyanotis arcotensis"
1,"(Wight) Royen","Plantae","Indotristicha ramosissima","Species","/taxon/urn:lsid:ipni.org:","688234-1","Indotristicha ramosissima"
1,"Schult.","Plantae","Lobelia heyneana","Species","/taxon/urn:lsid:ipni.org:","143373-1","Lobelia heyneana"
1,"Blume","Plantae","Leptochilus decurrens","Species","/taxon/urn:lsid:ipni.org:","17132550-1","Leptochilus decurrens"
1,"Punekar & Lakshmin.","Plantae","Eriocaulon peninsulare","Species","/taxon/urn:lsid:ipni.org:","77063782-1","Eriocaulon peninsulare"
1,"(Roth) Kunth","Plantae","Fuirena cuspidata","Species","/taxon/urn:lsid:ipni.org:","308465-1","Fuirena cuspidata"
1,"Punekar, Lakshmin. & Vasudeva Rao","Plantae","Eriocaulon balakrishnanii","Species","/taxon/urn:lsid:ipni.org:","60427303-2","Eriocaulon balakrishnanii"
1,"(Thwaites) Benth.","Plantae","Leptochloa neesii","Species","/taxon/urn:lsid:ipni.org:","407133-1","Leptochloa neesii"
1,"(L.) G.Brückn.","Plantae","Murdannia vaginata","Species","/taxon/urn:lsid:ipni.org:","172895-1","Murdannia vaginata"
1,"Trin.","Plantae","Dimeria ornithopoda","Species","/taxon/urn:lsid:ipni.org:","399311-1","Dimeria ornithopoda"
1,"(Rottler) Benth.","Plantae","Dopatrium nudicaule","Species","/taxon/urn:lsid:ipni.org:","802172-1","Dopatrium nudicaule"
1,"D.Don","Plantae","Eleocharis congesta","Species","/taxon/urn:lsid:ipni.org:","306759-1","Eleocharis congesta"
1,"Nees","Plantae","Carex myosurus","Species","/taxon/urn:lsid:ipni.org:","301124-1","Carex myosurus"
1,"Rottb.","Plantae","Fuirena umbellata","Species","/taxon/urn:lsid:ipni.org:","308552-1","Fuirena umbellata"
1,"(R.Br.) Chase ex E.G.Camus & A.Camus","Plantae","Sacciolepis myosuroides","Species","/taxon/urn:lsid:ipni.org:","141675-3","Sacciolepis myosuroides"
1,"L.","Plantae","Lobelia zeylanica","Species","/taxon/urn:lsid:ipni.org:","144042-1","Lobelia zeylanica"
1,"Hochst. ex Miq.","Plantae","Dimeria hohenackeri","Species","/taxon/urn:lsid:ipni.org:","399295-1","Dimeria hohenackeri"
1,"R.Ansari & N.P.Balakr.","Plantae","Eriocaulon talbotii","Species","/taxon/urn:lsid:ipni.org:","20002400-1","Eriocaulon talbotii"
1,"R.Ansari & N.P.Balakr.","Plantae","Eriocaulon fysonii","Species","/taxon/urn:lsid:ipni.org:","20002394-1","Eriocaulon fysonii"
1,"L.","Plantae","Acrostichum aureum","Species","/taxon/urn:lsid:ipni.org:","319061-2","Acrostichum aureum"
1,"Steud.","Plantae","Oryza glaberrima","Species","/taxon/urn:lsid:ipni.org:","410061-1","Oryza glaberrima"
1,"(Fyson) C.E.C.Fisch.","Plantae","Eriocaulon conicum","Species","/taxon/urn:lsid:ipni.org:","335207-1","Eriocaulon conicum"
1,"Wight","Plantae","Rotala fimbriata","Species","/taxon/urn:lsid:ipni.org:","554171-1","Rotala fimbriata"
1,"L.","Plantae","Ischaemum muticum","Species","/taxon/urn:lsid:ipni.org:","406245-1","Ischaemum muticum"
1,"(Benth.) Benth.","Plantae","Limnophila repens","Species","/taxon/urn:lsid:ipni.org:","804354-1","Limnophila repens"
1,"(L.) G.Brückn.","Plantae","Murdannia spirata","Species","/taxon/urn:lsid:ipni.org:","172886-1","Murdannia spirata"
1,"Schltdl. & Cham.","Plantae","Rotala mexicana","Species","/taxon/urn:lsid:ipni.org:","554200-1","Rotala mexicana"
1,"Miq. ex Körn.","Plantae","Eriocaulon lanceolatum","Species","/taxon/urn:lsid:ipni.org:","335425-1","Eriocaulon lanceolatum"
1,"T.Koyama","Plantae","Eleocharis lankana","Species","/taxon/urn:lsid:ipni.org:","306890-1","Eleocharis lankana"
1,"(Spreng.) Magnus","Plantae","Najas guadalupensis","Species","/taxon/urn:lsid:ipni.org:","166929-2","Najas guadalupensis"
1,"Körn.","Plantae","Eriocaulon breviscapum","Species","/taxon/urn:lsid:ipni.org:","335151-1","Eriocaulon breviscapum"
1,"(Roth) Koehne","Plantae","Rotala densiflora","Species","/taxon/urn:lsid:ipni.org:","554161-1","Rotala densiflora"
1,"R.Br.","Plantae","Polygonum plebeium","Species","/taxon/urn:lsid:ipni.org:","696260-1","Polygonum plebeium"
1,"P.Taylor","Plantae","Utricularia lazulina","Species","/taxon/urn:lsid:ipni.org:","905509-1","Utricularia lazulina"
1,"W.J.de Wilde","Plantae","Najas malesiana","Species","/taxon/urn:lsid:ipni.org:","603034-1","Najas malesiana"
1,"Koehne","Plantae","Rotala macrandra","Species","/taxon/urn:lsid:ipni.org:","554196-1","Rotala macrandra"
1,"Sreem.","Plantae","Hygrophila heinei","Species","/taxon/urn:lsid:ipni.org:","49697-1","Hygrophila heinei"
1,"Spreng.","Plantae","Carex phacota","Species","/taxon/urn:lsid:ipni.org:","301544-1","Carex phacota"
1,"(L.) Vahl","Plantae","Fimbristylis ferruginea","Species","/taxon/urn:lsid:ipni.org:","104946-2","Fimbristylis ferruginea"
1,"Boeckeler","Plantae","Cyperus tenuiculmis","Species","/taxon/urn:lsid:ipni.org:","306116-1","Cyperus tenuiculmis"
1,"Dalzell","Plantae","Eriocaulon odoratum","Species","/taxon/urn:lsid:ipni.org:","335558-1","Eriocaulon odoratum"
1,"Burm.f.","Plantae","Sphaeranthus amaranthoides","Species","/taxon/urn:lsid:ipni.org:","250496-1","Sphaeranthus amaranthoides"
1,"Ehrenb. ex Hassk.","Plantae","Commelina imberbis","Species","/taxon/urn:lsid:ipni.org:","172121-1","Commelina imberbis"
1,"Punekar, Malpure & Lakshmin.","Plantae","Eriocaulon apetalum","Species","/taxon/urn:lsid:ipni.org:","60437972-2","Eriocaulon apetalum"
1,"Makino","Plantae","Scleria mikawana","Species","/taxon/urn:lsid:ipni.org:","314880-1","Scleria mikawana"
1,"Shimpale, Bhagat, R.B.Deshmukh & S.R.Yadav","Plantae","Eriocaulon baramaticum","Species","/taxon/urn:lsid:ipni.org:","77104272-1","Eriocaulon baramaticum"
1,"Körn.","Plantae","Eriocaulon eurypeplon","Species","/taxon/urn:lsid:ipni.org:","335280-1","Eriocaulon eurypeplon"
1,"(L.) Gamble","Plantae","Centranthera indica","Species","/taxon/urn:lsid:ipni.org:","801381-1","Centranthera indica"
1,"Ruhland","Plantae","Eriocaulon pectinatum","Species","/taxon/urn:lsid:ipni.org:","335588-1","Eriocaulon pectinatum"
1,"Roem. & Schult.","Plantae","Cyperus platyphyllus","Species","/taxon/urn:lsid:ipni.org:","305568-1","Cyperus platyphyllus"
1,"K.T.Joseph & Sivar.","Plantae","Rotala cookii","Species","/taxon/urn:lsid:ipni.org:","936253-1","Rotala cookii"
1,"Naik & Patunkar","Plantae","Isachne bicolor","Species","/taxon/urn:lsid:ipni.org:","405916-1","Isachne bicolor"
1,"D.Don","Plantae","Carex longipes","Species","/taxon/urn:lsid:ipni.org:","300752-1","Carex longipes"
1,"Walter","Plantae","Commelina caroliniana","Species","/taxon/urn:lsid:ipni.org:","317281-2","Commelina caroliniana"
1,"(Retz.) J.Presl & C.Presl","Plantae","Eleocharis atropurpurea","Species","/taxon/urn:lsid:ipni.org:","306687-1","Eleocharis atropurpurea"
1,"(Wall. ex Baker) T.Moore ex Salomon","Plantae","Elaphoglossum stelligerum","Species","/taxon/urn:lsid:ipni.org:","17105580-1","Elaphoglossum stelligerum"
1,"Rottb.","Plantae","Cyperus procerus","Species","/taxon/urn:lsid:ipni.org:","305619-1","Cyperus procerus"
1,"Stapf ex C.E.C.Fisch.","Plantae","Ischaemum travancorense","Species","/taxon/urn:lsid:ipni.org:","406318-1","Ischaemum travancorense"
1,"Vahl","Plantae","Cyperus pilosus","Species","/taxon/urn:lsid:ipni.org:","305553-1","Cyperus pilosus"
1,"S.R.Yadav & Govekar","Plantae","Aponogeton bruggenii","Species","/taxon/urn:lsid:ipni.org:","979105-1","Aponogeton bruggenii"
1,"Wall. ex Watt","Plantae","Oryza officinalis","Species","/taxon/urn:lsid:ipni.org:","410091-1","Oryza officinalis"
1,"C.B.Clarke","Plantae","Fuirena trilobites","Species","/taxon/urn:lsid:ipni.org:","308550-1","Fuirena trilobites"
1,"(L.) D.Don","Plantae","Cyanotis cristata","Species","/taxon/urn:lsid:ipni.org:","172463-1","Cyanotis cristata"
1,"A.Chev.","Plantae","Oryza barthii","Species","/taxon/urn:lsid:ipni.org:","410045-1","Oryza barthii"
1,"P.Beauv.","Plantae","Urochloa panicoides","Species","/taxon/urn:lsid:ipni.org:","426270-1","Urochloa panicoides"
1,"Gamble ex Boeckeler","Plantae","Fimbristylis kingii","Species","/taxon/urn:lsid:ipni.org:","307999-1","Fimbristylis kingii"
1,"Steud.","Plantae","Eriocaulon heterolepis","Species","/taxon/urn:lsid:ipni.org:","335360-1","Eriocaulon heterolepis"
1,"Sivar.","Plantae","Lindernia manilaliana","Species","/taxon/urn:lsid:ipni.org:","805172-1","Lindernia manilaliana"
1,"(J.Koenig) P.W.Michael","Plantae","Echinochloa picta","Species","/taxon/urn:lsid:ipni.org:","907914-1","Echinochloa picta"
1,"(G.Don) Exell","Plantae","Ludwigia hyssopifolia","Species","/taxon/urn:lsid:ipni.org:","613360-1","Ludwigia hyssopifolia"
1,"Mart.","Plantae","Eriocaulon brownianum","Species","/taxon/urn:lsid:ipni.org:","335154-1","Eriocaulon brownianum"
1,"Nees","Plantae","Carex lindleyana","Species","/taxon/urn:lsid:ipni.org:","300684-1","Carex lindleyana"
1,"Steud.","Plantae","Eriocaulon robustum","Species","/taxon/urn:lsid:ipni.org:","335674-1","Eriocaulon robustum"
1,"(Bedd.) Warm. ex Wille","Plantae","Willisia selaginoides","Species","/taxon/urn:lsid:ipni.org:","688645-1","Willisia selaginoides"
1,"(Steud.) Lye","Plantae","Schoenoplectiella senegalensis","Species","/taxon/urn:lsid:ipni.org:","60432236-2","Schoenoplectiella senegalensis"
1,"(Willd.) A.Camus","Plantae","Elytrophorus spicatus","Species","/taxon/urn:lsid:ipni.org:","400609-1","Elytrophorus spicatus"
1,"Körn.","Plantae","Eriocaulon achiton","Species","/taxon/urn:lsid:ipni.org:","335060-1","Eriocaulon achiton"
1,"R.V.Nair ex C.D.K.Cook","Plantae","Rotala malampuzhensis","Species","/taxon/urn:lsid:ipni.org:","554199-1","Rotala malampuzhensis"
1,"Kuntze","Plantae","Cyathocline purpurea","Species","/taxon/urn:lsid:ipni.org:","200839-1","Cyathocline purpurea"
1,"Buch.-Ham. ex Mart.","Plantae","Eriocaulon truncatum","Species","/taxon/urn:lsid:ipni.org:","335822-1","Eriocaulon truncatum"
1,"C.B.Clarke","Plantae","Emilia zeylanica","Species","/taxon/urn:lsid:ipni.org:","203085-1","Emilia zeylanica"
1,"Lam.","Plantae","Hydrocotyle sibthorpioides","Species","/taxon/urn:lsid:ipni.org:","843698-1","Hydrocotyle sibthorpioides"
1,"(Roth) Kunth","Plantae","Cyanotis cucullata","Species","/taxon/urn:lsid:ipni.org:","172464-1","Cyanotis cucullata"
1,"Punekar, Malpure & Lakshmin.","Plantae","Eriocaulon anshiense","Species","/taxon/urn:lsid:ipni.org:","60437621-2","Eriocaulon anshiense"
1,"Dalzell","Plantae","Lagenandra toxicaria","Species","/taxon/urn:lsid:ipni.org:","87405-1","Lagenandra toxicaria"
1,"Krajina ex Sledge","Plantae","Elaphoglossum nilgiricum","Species","/taxon/urn:lsid:ipni.org:","17437710-1","Elaphoglossum nilgiricum"
1,"R.Br.","Plantae","Diplacrum caricinum","Species","/taxon/urn:lsid:ipni.org:","306571-1","Diplacrum caricinum"
1,"(L.f.) R.Br.","Plantae","Hemarthria compressa","Species","/taxon/urn:lsid:ipni.org:","404689-1","Hemarthria compressa"
1,"L.","Plantae","Cyperus elatus","Species","/taxon/urn:lsid:ipni.org:","330928-2","Cyperus elatus"
1,"(Houtt.) Veldkamp","Plantae","Polytrias indica","Species","/taxon/urn:lsid:ipni.org:","963150-1","Polytrias indica"
1,"Dalzell","Plantae","Eriocaulon cuspidatum","Species","/taxon/urn:lsid:ipni.org:","335218-1","Eriocaulon cuspidatum"
1,"(Kunth) Schott","Plantae","Alocasia fornicata","Species","/taxon/urn:lsid:ipni.org:","84168-1","Alocasia fornicata"
1,"H.Bruggen","Plantae","Aponogeton appendiculatus","Species","/taxon/urn:lsid:ipni.org:","82933-1","Aponogeton appendiculatus"
1,"S.P.Gaikwad, Sardesai & S.R.Yadav","Plantae","Eriocaulon kolhapurense","Species","/taxon/urn:lsid:ipni.org:","70028294-1","Eriocaulon kolhapurense"
1,"(C.E.C.Fisch.) C.E.Hubb.","Plantae","Limnopoa meeboldii","Species","/taxon/urn:lsid:ipni.org:","407369-1","Limnopoa meeboldii"
1,"(L.) Thwaites","Plantae","Lagenandra ovata","Species","/taxon/urn:lsid:ipni.org:","87402-1","Lagenandra ovata"
1,"(Spreng.) Merr.","Plantae","Centranthera tranquebarica","Species","/taxon/urn:lsid:ipni.org:","801391-1","Centranthera tranquebarica"
1,"(Retz.) C.E.Hubb.","Plantae","Eriochloa procera","Species","/taxon/urn:lsid:ipni.org:","402044-1","Eriochloa procera"
1,"(Graham ex Wight) Müll.Arg.","Plantae","Homonoia retusa","Species","/taxon/urn:lsid:ipni.org:","350054-1","Homonoia retusa"
1,"Peter","Plantae","Oryza eichingeri","Species","/taxon/urn:lsid:ipni.org:","410056-1","Oryza eichingeri"
1,"Desv.","Plantae","Oryza latifolia","Species","/taxon/urn:lsid:ipni.org:","316809-2","Oryza latifolia"
1,"R.Ansari, V.S.Ramach. & Sreek.","Plantae","Ischaemum jayachandranii","Species","/taxon/urn:lsid:ipni.org:","904411-1","Ischaemum jayachandranii"
1,"Steud.","Plantae","Cyperus tenuispica","Species","/taxon/urn:lsid:ipni.org:","306131-1","Cyperus tenuispica"
1,"(Arn.) Koehne","Plantae","Rotala illecebroides","Species","/taxon/urn:lsid:ipni.org:","554185-1","Rotala illecebroides"
1,"Lam.","Plantae","Eriocaulon minimum","Species","/taxon/urn:lsid:ipni.org:","335497-1","Eriocaulon minimum"
1,"(Buch.-Ham. ex D.Don) Hand.-Mazz.","Plantae","Limnophila connata","Species","/taxon/urn:lsid:ipni.org:","804305-1","Limnophila connata"
1,"(L.) Kuntze","Plantae","Cyperus cyperoides","Species","/taxon/urn:lsid:ipni.org:","74580-2","Cyperus cyperoides"
1,"C.B.Clarke","Plantae","Commelina clavata","Species","/taxon/urn:lsid:ipni.org:","171972-1","Commelina clavata"
1,"S.R.Yadav, Lekhak & Chandore","Plantae","Eleocharis wadoodii","Species","/taxon/urn:lsid:ipni.org:","77104271-1","Eleocharis wadoodii"
1,"(Lam.) Hack.","Plantae","Pogonatherum paniceum","Species","/taxon/urn:lsid:ipni.org:","418497-1","Pogonatherum paniceum"
1,"Körn.","Plantae","Eriocaulon dalzellii","Species","/taxon/urn:lsid:ipni.org:","335220-1","Eriocaulon dalzellii"
1,"Punekar, Malpure & Lakshmin.","Plantae","Eriocaulon cookei","Species","/taxon/urn:lsid:ipni.org:","60437973-2","Eriocaulon cookei"
1,"Hook.f.","Plantae","Eriocaulon longicuspe","Species","/taxon/urn:lsid:ipni.org:","335449-1","Eriocaulon longicuspe"
1,"Trin.","Plantae","Isachne albens","Species","/taxon/urn:lsid:ipni.org:","405899-1","Isachne albens"
1,"(Gardner) C.Cusset","Plantae","Zeylanidium subulatum","Species","/taxon/urn:lsid:ipni.org:","964749-1","Zeylanidium subulatum"
1,"(Dalzell ex Hook.f.) El Gazzar & L.Watson","Plantae","Pogostemon salicifolius","Species","/taxon/urn:lsid:ipni.org:","454901-1","Pogostemon salicifolius"
1,"Wight & Arn.","Plantae","Geissaspis cristata","Species","/taxon/urn:lsid:ipni.org:","495821-1","Geissaspis cristata"
1,"Punekar & Lakshmin.","Plantae","Eriocaulon maharashtrense","Species","/taxon/urn:lsid:ipni.org:","60437976-2","Eriocaulon maharashtrense"
1,"(R.Br.) Nakai","Plantae","Persicaria strigosa","Species","/taxon/urn:lsid:ipni.org:","695164-1","Persicaria strigosa"
1,"Edgew.","Plantae","Utricularia foveolata","Species","/taxon/urn:lsid:ipni.org:","526765-1","Utricularia foveolata"
1,"R.Br.","Plantae","Cyperus pulchellus","Species","/taxon/urn:lsid:ipni.org:","305671-1","Cyperus pulchellus"
1,"(Bory) K.Iwats.","Plantae","Bolbitis aspleniifolia","Species","/taxon/urn:lsid:ipni.org:","17374380-1","Bolbitis aspleniifolia"
1,"S.P.Gaikwad, Sardesai, U.S.Yadav & S.R.Yadav","Plantae","Eriocaulon karnatakense","Species","/taxon/urn:lsid:ipni.org:","77070222-1","Eriocaulon karnatakense"
1,"(Fyson) R.Ansari & N.P.Balakr.","Plantae","Eriocaulon parviflorum","Species","/taxon/urn:lsid:ipni.org:","20002391-1","Eriocaulon parviflorum"
1,"Roxb.","Plantae","Aponogeton undulatus","Species","/taxon/urn:lsid:ipni.org:","60447170-2","Aponogeton undulatus"
1,"Benth.","Plantae","Pogostemon wightii","Species","/taxon/urn:lsid:ipni.org:","454918-1","Pogostemon wightii"
1,"(Osbeck) Merr.","Plantae","Limnophila chinensis","Species","/taxon/urn:lsid:ipni.org:","155885-3","Limnophila chinensis"
1,"Kük.","Plantae","Cyperus meeboldii","Species","/taxon/urn:lsid:ipni.org:","305137-1","Cyperus meeboldii"
1,"Govind.","Plantae","Fimbristylis hirsutifolia","Species","/taxon/urn:lsid:ipni.org:","939146-1","Fimbristylis hirsutifolia"
1,"Roxb.","Plantae","Crinum lorifolium","Species","/taxon/urn:lsid:ipni.org:","60455996-2","Crinum lorifolium"
1,"K.G.Bhat & Nagendran","Plantae","Isachne veldkampii","Species","/taxon/urn:lsid:ipni.org:","928625-1","Isachne veldkampii"
1,"Wad.Khan","Plantae","Scleria poklei","Species","/taxon/urn:lsid:ipni.org:","1014324-1","Scleria poklei"
1,"Vahl","Plantae","Cyperus amabilis","Species","/taxon/urn:lsid:ipni.org:","303735-1","Cyperus amabilis"
1,"Punekar, Malpure & Lakshmin.","Plantae","Eriocaulon konkanense","Species","/taxon/urn:lsid:ipni.org:","60437623-2","Eriocaulon konkanense"
1,"(Boeckeler) J.Kern","Plantae","Fimbristylis lawiana","Species","/taxon/urn:lsid:ipni.org:","308019-1","Fimbristylis lawiana"
1,"(L.) Roth ex Roem. & Schult.","Plantae","Ipomoea coptica","Species","/taxon/urn:lsid:ipni.org:","268686-1","Ipomoea coptica"
1,"(Wight) J.B.Hall","Plantae","Polypleurum stylosum","Species","/taxon/urn:lsid:ipni.org:","688549-1","Polypleurum stylosum"
1,"Willd.","Plantae","Cyperus maderaspatanus","Species","/taxon/urn:lsid:ipni.org:","305097-1","Cyperus maderaspatanus"
1,"Sm.","Plantae","Utricularia reticulata","Species","/taxon/urn:lsid:ipni.org:","527058-1","Utricularia reticulata"
1,"(L.f.) Blume","Plantae","Hygrophila difformis","Species","/taxon/urn:lsid:ipni.org:","49676-1","Hygrophila difformis"
1,"Ruhland","Plantae","Eriocaulon robustobrownianum","Species","/taxon/urn:lsid:ipni.org:","335673-1","Eriocaulon robustobrownianum"
1,"(Trimen) Willis ex Hook.f.","Plantae","Farmeria metzgerioides","Species","/taxon/urn:lsid:ipni.org:","688192-1","Farmeria metzgerioides"
1,"S.R.Yadav, S.P.Gaikwad & Sardesai","Plantae","Eriocaulon ratnagiricum","Species","/taxon/urn:lsid:ipni.org:","1007804-1","Eriocaulon ratnagiricum"
1,"(DC.) Benth. ex C.B.Clarke","Plantae","Senecio wightii","Species","/taxon/urn:lsid:ipni.org:","248284-1","Senecio wightii"
1,"(Willd.) K.Iwats.","Plantae","Bolbitis appendiculata","Species","/taxon/urn:lsid:ipni.org:","17374370-1","Bolbitis appendiculata"
1,"Cass.","Plantae","Epaltes divaricata","Species","/taxon/urn:lsid:ipni.org:","203246-1","Epaltes divaricata"
1,"(Steud.) Veldkamp","Plantae","Paspalum canarae","Species","/taxon/urn:lsid:ipni.org:","413923-1","Paspalum canarae"
1,"F.Muell.","Plantae","Fimbristylis microcarya","Species","/taxon/urn:lsid:ipni.org:","308078-1","Fimbristylis microcarya"
1,"(Kurz) Engl.","Plantae","Zeylanidium lichenoides","Species","/taxon/urn:lsid:ipni.org:","688648-1","Zeylanidium lichenoides"
1,"(Lam.) E.Fourn.","Plantae","Eragrostis subsecunda","Species","/taxon/urn:lsid:ipni.org:","1033673-2","Eragrostis subsecunda"
1,"Roxb.","Plantae","Scleria biflora","Species","/taxon/urn:lsid:ipni.org:","314595-1","Scleria biflora"
1,"Kabeer & V.J.Nair","Plantae","Polypogon nilgiricus","Species","/taxon/urn:lsid:ipni.org:","77093834-1","Polypogon nilgiricus"
1,"Moldenke","Plantae","Eriocaulon santapaui","Species","/taxon/urn:lsid:ipni.org:","335690-1","Eriocaulon santapaui"
1,"(L.) Benth.","Plantae","Neptunia plena","Species","/taxon/urn:lsid:ipni.org:","1056199-2","Neptunia plena"
1,"Benth.","Plantae","Limnophila polystachya","Species","/taxon/urn:lsid:ipni.org:","804346-1","Limnophila polystachya"
1,"(Nees) Lye","Plantae","Schoenoplectiella roylei","Species","/taxon/urn:lsid:ipni.org:","60432231-2","Schoenoplectiella roylei"
1,"(L.) Gaertn.","Plantae","Eleusine indica","Species","/taxon/urn:lsid:ipni.org:","74675-3","Eleusine indica"
1,"DC.","Plantae","Anaphalis leptophylla","Species","/taxon/urn:lsid:ipni.org:","176430-1","Anaphalis leptophylla"
1,"(Retz.) Vahl","Plantae","Fimbristylis polytrichoides","Species","/taxon/urn:lsid:ipni.org:","308177-1","Fimbristylis polytrichoides"
1,"Vahl","Plantae","Fimbristylis acuminata","Species","/taxon/urn:lsid:ipni.org:","307660-1","Fimbristylis acuminata"
1,"(L.) A.Braun & Asch.","Plantae","Centipeda minima","Species","/taxon/urn:lsid:ipni.org:","191968-1","Centipeda minima"
1,"Bole & M.R.Almeida","Plantae","Eriocaulon bolei","Species","/taxon/urn:lsid:ipni.org:","932893-1","Eriocaulon bolei"
1,"Fyson","Plantae","Eriocaulon elenorae","Species","/taxon/urn:lsid:ipni.org:","335270-1","Eriocaulon elenorae"
1,"R.Ansari & N.P.Balakr.","Plantae","Eriocaulon sharmae","Species","/taxon/urn:lsid:ipni.org:","20002389-1","Eriocaulon sharmae"
1,"Punekar, Mungikar & Lakshmin.","Plantae","Eriocaulon koynense","Species","/taxon/urn:lsid:ipni.org:","60437974-2","Eriocaulon koynense"
1,"V.Prakash & S.K.Jain","Plantae","Isachne swaminathanii","Species","/taxon/urn:lsid:ipni.org:","902268-1","Isachne swaminathanii"
1,"G.K.Srivast., D.D.Pant & P.K.Shukla","Plantae","Isoetes panchganiensis","Species","/taxon/urn:lsid:ipni.org:","17563410-1","Isoetes panchganiensis"
1,"(Roxb.) Hartog & Plas","Plantae","Wolffia globosa","Species","/taxon/urn:lsid:ipni.org:","1135607-2","Wolffia globosa"
1,"(B.Heyne ex Roth) Schult. & Schult.f.","Plantae","Cyanotis fasciculata","Species","/taxon/urn:lsid:ipni.org:","172475-1","Cyanotis fasciculata"
1,"Mart.","Plantae","Eriocaulon wightianum","Species","/taxon/urn:lsid:ipni.org:","335857-1","Eriocaulon wightianum"
1,"Nees","Plantae","Carex baccans","Species","/taxon/urn:lsid:ipni.org:","298747-1","Carex baccans"
1,"P.Taylor","Plantae","Utricularia praeterita","Species","/taxon/urn:lsid:ipni.org:","903330-1","Utricularia praeterita"
1,"DC.","Plantae","Anaphalis wightiana","Species","/taxon/urn:lsid:ipni.org:","176517-1","Anaphalis wightiana"
1,"P.Taylor","Plantae","Utricularia wightiana","Species","/taxon/urn:lsid:ipni.org:","940814-1","Utricularia wightiana"
1,"W.W.Sm.","Plantae","Gynura travancorica","Species","/taxon/urn:lsid:ipni.org:","211335-1","Gynura travancorica"
1,"(Tul.) C.Cusset","Plantae","Cladopus hookeriana","Species","/taxon/urn:lsid:ipni.org:","688127-1","Cladopus hookeriana"
1,"(L.) Chase","Plantae","Sacciolepis curvata","Species","/taxon/urn:lsid:ipni.org:","420074-1","Sacciolepis curvata"
